count,title,subtitle,link,cover_image_url,ground_truth
1838,Size of the Indianapolis Motor Speedway,An image shows how eight famous landmarks could all comfortably fit inside the Indianapolis Motor Speedway.,https://www.snopes.com/fact-check/size-of-indianapolis-speedway/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,mostly-true
1839,Photograph ‘Taken Without a Telescope’ Shows Andromeda Galaxy Next to the Moon,A purported photograph that shows the galaxy next to (and much larger than) the moon is actually a composite of two separate images.,https://www.snopes.com/fact-check/andromeda-galaxy-moon-photo/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1840,Artwork Shows Man with Noose Around Neck to Represent Multiculturalism,A piece of art depicting a man watering a tree so that he could hang himself from it supposedly won a contest for depicting the state of multiculturalism in Europe. ,https://www.snopes.com/fact-check/melting-pot-multiculturalism-artwork/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1841,NSA Toilet Cameras Sign,"A fake NSA ""toilet cameras"" notice directed complaints to the customer service line for Pizza Hut.",https://www.snopes.com/fact-check/nsa-toilet-cameras-sign/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1842,Melania Trump vs. Michelle Obama,An old photoshoot features then-model Melania Trump posing provocatively for GQ magazine.,https://www.snopes.com/fact-check/melania-trump-vs-michelle-obama/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,true
1843,Is This a Picture of a Leatherback Turtle’s Mouth?,An image showing the inside of a leatherback turtle's mouth is gruesome and terrifying ... but is it real?,https://www.snopes.com/fact-check/leatherback-sea-turtle-mouth/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,true
1844,That’s One Way to Stop Road Rage,An animated image purportedly showing a road rage incident was actually taken from an episode of a Russian television series.,https://www.snopes.com/fact-check/one-way-to-stop-road-rage/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1845,Barbara Boxer Gave Bernie Sanders Supporters the Finger?,"A grainy photograph doesn't show Barbara Boxer giving Bernie Sanders supporters the finger, and it hasn't been ""scrubbed"" from social media.",https://www.snopes.com/fact-check/barbara-boxer-gave-bernie-sanders-supporters-the-finger/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,mostly-false
1846,Is This a Real Albert Einstein Rejection Letter?,"Even the best of us see our efforts rejected for not being good enough sometimes, this wants to say.",https://www.snopes.com/fact-check/einstein-rejection-letter/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1847,Does This Photo Show ‘Four Horsemen of the Apocalypse’ in the Clouds?,The events that follow the Four Horsemen of the Apocalypse are described as the Great Tribulation.,https://www.snopes.com/fact-check/four-horseman-clouds-photo/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1848,Video Shows ‘Fireball’ in the Sky As EgyptAir Flight Disappears from Radar,A purported video of a fireball streaking across the sky at the same time an EgyptAir flight went missing actually shows Russian rocket debris from 2015.,https://www.snopes.com/fact-check/egypt-air-fire-ball-video/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1849,Background Check: Investigating George Floyd’s Criminal Record,The question of past arrests often surfaces among people who want to rationalize police officers' actions when Black men are killed in custody.,https://www.snopes.com/news/2020/06/12/george-floyd-criminal-record/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
1850,"Is This Aracely Henriquez, the Woman George Floyd Allegedly Assaulted?","The police encounter that led to Floyd's death in Minneapolis in 2020 was centered around reports about a counterfeit $20 bill, not any of his past actions. ",https://www.snopes.com/fact-check/is-this-really-aracely-henriquez/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,miscaptioned
1851,Was the Kids’ TV Show ‘Paw Patrol’ Canceled?,Tongue-in-cheek social media posts led to rumors about the popular Nickelodeon show. ,https://www.snopes.com/fact-check/did-paw-patrol-get-canceled/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1852,Is This a 1992 Clinton-Gore Confederate Flag Campaign Button?,Campaign buttons for the 1992 Clinton-Gore national ticket bearing a Confederate flag background are of uncertain provenance.,https://www.snopes.com/fact-check/clinton-gore-92-confederate/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,unproven
1853,Is This ‘Trump Army’ Fundraising Email Real?,"The Trump campaign launched the ""Army for Trump"" website in March 2020. ",https://www.snopes.com/fact-check/trump-army-fundraising-email/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,true
1854,Image of ‘Lightest and Darkest Skin Colors’,"A photograph of two models is frequently shared with the misleading claim that it shows the ""lightest and darkest skin colors.""",https://www.snopes.com/fact-check/lightest-darkest-skin-colors/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1855,Is This an Unaltered Photograph of North Korean Officers with Medals?,"""North Korea officers .... could easily be defeated with a magnet.""",https://www.snopes.com/fact-check/north-korean-medals-photo/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1856,"27,000 People Came to a Bernie Sanders Rally in California","A circulating photograph depicted a Bernie Sanders rally in Los Angeles in August 2015, not a May 2016 event in Sacramento.",https://www.snopes.com/fact-check/27000-people-came-to-a-bernie-sanders-rally-in-california/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,mostly-true
1857,Canadian Teen Finds Lost Mayan City With Satellite Maps,Archaeologists quickly debunked viral reporting about a Canadian teen discovering a lost Mayan city.,https://www.snopes.com/fact-check/canadian-teen-satellite-maps/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,unproven
1858,Rat Found in Dr Pepper Bottle,"A man claimed he found a dead rat in his grandson's bottle of Dr Pepper, but he has not yet surrendered the specimen to the company for testing.",https://www.snopes.com/fact-check/rat-found-in-dr-pepper-bottle/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,unproven
1859,Image Shows President Obama with “Bernie 2016” Sign,"A photograph purportedly showing President Obama posing with a ""Bernie 2016"" sign has been digitally doctored.",https://www.snopes.com/fact-check/obama-bernie-2016-sign/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1860,Huge Bernie Sanders Rally in California,"A photograph does not show a massive Bernie Sanders rally in California, but rather a May Day march in Havana.",https://www.snopes.com/fact-check/bernie-sanders-rally-california/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,miscaptioned
1861,Is This a Photograph of Goldie Hawn and Kurt Russell in Donald Trump Campaign Shirts?,Two of the least likely celebrities to be spotted sporting Donald Trump campaign shirts.,https://www.snopes.com/fact-check/goldie-hawn-kurt-russell-trump/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1862,Have You Ever Been in an Accident Resulting in Your Death?,"No, an Obamacare questionnaire didn't ask respondents if they'd ever been in an accident resulting in their deaths.",https://www.snopes.com/fact-check/have-you-ever-been-in-an-accident-resulting-in-your-death/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,mostly-false
1863,Elsa to Have Female Love Interest in ‘Frozen’ Sequel,"A cropped screenshot from a news item led social media users to believe 'Frozen' character Elsa would have a ""female love interest"" in the sequel.",https://www.snopes.com/fact-check/female-love-interest-frozen/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1864,Image of ‘Vietnam Vets’ Is a Still From a Movie,"A photograph purportedly showing a group of underappreciated Vietnam veterans is actually a frame from the comedy ""Tropic Thunder.""",https://www.snopes.com/fact-check/vietnam-veterans-tropic-thunder/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1865,Image of ‘Spiral Sky’ is a Digital Creation,"An image showing an impressive spiral cloud formation encircling a tower was rendered by an artist, not photographed.",https://www.snopes.com/fact-check/spiral-cloud-formation-himalayas/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1866,Background Check: Investigating George Floyd’s Criminal Record,The question of past arrests often surfaces among people who want to rationalize police officers' actions when Black men are killed in custody.,https://www.snopes.com/news/2020/06/12/george-floyd-criminal-record/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
1867,"Is This Aracely Henriquez, the Woman George Floyd Allegedly Assaulted?","The police encounter that led to Floyd's death in Minneapolis in 2020 was centered around reports about a counterfeit $20 bill, not any of his past actions. ",https://www.snopes.com/fact-check/is-this-really-aracely-henriquez/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,miscaptioned
1868,Was the Kids’ TV Show ‘Paw Patrol’ Canceled?,Tongue-in-cheek social media posts led to rumors about the popular Nickelodeon show. ,https://www.snopes.com/fact-check/did-paw-patrol-get-canceled/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1869,Is This a 1992 Clinton-Gore Confederate Flag Campaign Button?,Campaign buttons for the 1992 Clinton-Gore national ticket bearing a Confederate flag background are of uncertain provenance.,https://www.snopes.com/fact-check/clinton-gore-92-confederate/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,unproven
1870,Is This ‘Trump Army’ Fundraising Email Real?,"The Trump campaign launched the ""Army for Trump"" website in March 2020. ",https://www.snopes.com/fact-check/trump-army-fundraising-email/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,true
1871,Photograph Shows Swimmer Giving ‘Shaka’ Sign to a Diving Whale,"A photograph showing a swimmer giving a ""hang loose"" sign to a whale originated with a well-known extreme sports and surfing photographer.",https://www.snopes.com/fact-check/whale-tail-shaka-photo/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,unproven
1872,Google’s Self-Driving Bike,"A Google April Fools' Day video showing a ""self-driving bicycle"" continues to confuse viewers long after the event.",https://www.snopes.com/fact-check/google-self-driving-bicycle/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1873,Does This Video Capture a Time Traveler at a 1995 Mike Tyson Fight?,A viral video purportedly shows a spectator using a not-yet-available camera phone to take photographs of a Mike Tyson fight back in 1995.,https://www.snopes.com/fact-check/mike-tyson-time-traveler/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1874,Donald Trump Reads ‘The Vicious Snake’,"A video showcasing footage of violent refugees features audio of Donald Trump reciting the lyrics to a song entitled ""The Snake.""",https://www.snopes.com/fact-check/donald-trump-the-snake/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,mostly-true
1875,Young Harriet Tubman Photograph,A viral image is not a photograph of African-American abolitionist Harriet Tubman as a young woman.,https://www.snopes.com/fact-check/young-harriet-tubman-photograph/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1876,Benjamin Netanyahu Confronts Hillary Clinton,A video showing an encounter between Hillary Clinton and Israeli prime minister Benjamin Netanyahu is actually an old satirical clip.,https://www.snopes.com/fact-check/clinton-netanyahu-satire-video/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1877,Sharpie Shock Challenge,"Videos of the ""Sharpie Shock Challenge"" don't actually show people getting shocked ... or do they?",https://www.snopes.com/fact-check/sharpie-shock-challenge/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,unproven
1878,Jewish Mother Hugs Toddler Before Holocaust Murders?,A purported photograph of a Jewish mother hugging her daughter before Nazis murdered them both is actually a screenshot from a 1988 miniseries.,https://www.snopes.com/fact-check/jewish-mother-toddler-hug/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1879,Lesbian Kicked out of North Carolina Bathroom?,A viral video of a young woman purportedly getting removed from a women's bathroom for not appearing feminine enough was not related to HB2.,https://www.snopes.com/fact-check/lesbian-ejected-nc-bathroom/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,mixture
1880,Where the Mississippi River Meets the Gulf of Mexico,"""Who else can let WATER meet and touch but NEVER mix together?""",https://www.snopes.com/fact-check/mississippi-meets-gulf-mexico/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,mixture
1881,Airport Worker Destroys Jet After Getting Fired,A video of an excavator destroying a plane was circulated along with the claim that the act was carried out by a disgruntled employee.,https://www.snopes.com/fact-check/utair-plane-destroyed-fired/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,mixture
1882,Saturn ‘Close to Earth’ Meme,A meme played on social media's fascination with astronomy by claiming that Saturn would appear to be impossibly close to Earth in May 2016.,https://www.snopes.com/fact-check/saturn-close-to-earth-meme/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1883,Background Check: Investigating George Floyd’s Criminal Record,The question of past arrests often surfaces among people who want to rationalize police officers' actions when Black men are killed in custody.,https://www.snopes.com/news/2020/06/12/george-floyd-criminal-record/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
1884,"Is This Aracely Henriquez, the Woman George Floyd Allegedly Assaulted?","The police encounter that led to Floyd's death in Minneapolis in 2020 was centered around reports about a counterfeit $20 bill, not any of his past actions. ",https://www.snopes.com/fact-check/is-this-really-aracely-henriquez/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,miscaptioned
1885,Was the Kids’ TV Show ‘Paw Patrol’ Canceled?,Tongue-in-cheek social media posts led to rumors about the popular Nickelodeon show. ,https://www.snopes.com/fact-check/did-paw-patrol-get-canceled/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1886,Is This a 1992 Clinton-Gore Confederate Flag Campaign Button?,Campaign buttons for the 1992 Clinton-Gore national ticket bearing a Confederate flag background are of uncertain provenance.,https://www.snopes.com/fact-check/clinton-gore-92-confederate/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,unproven
1887,Is This ‘Trump Army’ Fundraising Email Real?,"The Trump campaign launched the ""Army for Trump"" website in March 2020. ",https://www.snopes.com/fact-check/trump-army-fundraising-email/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,true
1888,NASA Reports Magnetosphere Collapse,"A conspiracy-oriented web site claimed that that Earth's magnetosphere ""COLLAPSED"" for two hours, but NASA confirmed the incident was a software glitch — and that such fluctuations aren't doomsday events.",https://www.snopes.com/fact-check/nasa-reports-magnetosphere-collapse/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1889,Landmarks Went Purple in Honor of Prince?,"Several landmarks went purple after Prince died, but not all of the images circulating are authentic.",https://www.snopes.com/fact-check/landmarks-purple-prince-photos/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,mixture
1890,Swipe Driver’s License for Free Gas,"A hoax video claims that you can get $10 worth of free gas from ""leftover campaign funds"" simply by swiping your driver's license.",https://www.snopes.com/fact-check/drivers-license-free-gas/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1891,Was Harriet Tubman a Gun-Toting Republican?,"A macro presenting Harriet Tubman as a ""gun-toting Republican"" features a photograph of Mary Fields, not Harriet Tubman.",https://www.snopes.com/fact-check/harriet-tubman-gun-republican/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1892,"Moose Enjoy Wading Pool, Watch Car Fire",A photograph showing moose sitting in a kiddie pool watching as a car burns is a composite of multiple images.,https://www.snopes.com/fact-check/moose-pool-car-fire-photo/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1893,Cutting Glass,"A viral video shows a glass jar being cut using just water, glass, and heat —  but is it real?",https://www.snopes.com/fact-check/glass-water-oil-heat/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,unproven
1894,Orchestra Music Brings Whales to the Surface,A 2009 television spot featuring an orchestra playing music to a digital whale is being shared on Facebook as genuine.,https://www.snopes.com/fact-check/orchestra-whale-video-fake/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1895,Does This Photograph Show Nigerian Christians Burned Alive by Muslims?,DISTURBING IMAGE WARNING,https://www.snopes.com/fact-check/photograph-christians-burned-muslims/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,miscaptioned
1896,Did Sgt. Gregory Hayes Kill Two Syrian Refugees for Raping His Daughter?,A popular meme describes a purported act of vengeance for which we found no evidence whatsoever.,https://www.snopes.com/fact-check/sergeant-gregory-hayes/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1897,Is This a Trump Supporter Wearing a “Bernie Sanders Is a Communist” Shirt?,Confused by mixed messages?  There's good reason to be.,https://www.snopes.com/fact-check/donald-trump-sanders-shirt/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1898,Is This a Picture of Gay Lions Mating?,A photograph of mating male lions that raced around social and news media may not be exactly what it appears to be at first blush.,https://www.snopes.com/fact-check/gay-lions-mating/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,miscaptioned
1899,The Farm Below the Mountain,A photograph purportedly showing a lush green farm in the shadow of a snow-covered mountain is a digital creation.,https://www.snopes.com/fact-check/farm-below-mountain/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1900,Background Check: Investigating George Floyd’s Criminal Record,The question of past arrests often surfaces among people who want to rationalize police officers' actions when Black men are killed in custody.,https://www.snopes.com/news/2020/06/12/george-floyd-criminal-record/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
1901,"Is This Aracely Henriquez, the Woman George Floyd Allegedly Assaulted?","The police encounter that led to Floyd's death in Minneapolis in 2020 was centered around reports about a counterfeit $20 bill, not any of his past actions. ",https://www.snopes.com/fact-check/is-this-really-aracely-henriquez/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,miscaptioned
1902,Was the Kids’ TV Show ‘Paw Patrol’ Canceled?,Tongue-in-cheek social media posts led to rumors about the popular Nickelodeon show. ,https://www.snopes.com/fact-check/did-paw-patrol-get-canceled/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1903,Is This a 1992 Clinton-Gore Confederate Flag Campaign Button?,Campaign buttons for the 1992 Clinton-Gore national ticket bearing a Confederate flag background are of uncertain provenance.,https://www.snopes.com/fact-check/clinton-gore-92-confederate/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,unproven
1904,Is This ‘Trump Army’ Fundraising Email Real?,"The Trump campaign launched the ""Army for Trump"" website in March 2020. ",https://www.snopes.com/fact-check/trump-army-fundraising-email/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,true
1905,‘Welcome to Australia’,"A photograph purportedly showing a ""Welcome to Australia"" sign was digitally altered.",https://www.snopes.com/fact-check/welcome-australia-sign-fake/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1906,‘As the World Berned’,A photograph that purportedly showed massive crowds near Washington Square Park for a Bernie Sanders rally was actually taken in Paris in January 2015.,https://www.snopes.com/fact-check/as-the-world-berned-picture/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,miscaptioned
1907,World’s First ‘Modular Life Form’,"A viral video showing a fleshy, lab-grown ""modular body"" is part of a science fiction web series.",https://www.snopes.com/fact-check/the-modular-body-videos/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1908,Is This a Female Wolf Protecting a Male’s Throat During a Fight?,It is common to anthropomorphize animals and ascribe their behavior to human emotions.,https://www.snopes.com/fact-check/wolf-fight-female-throat/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,miscaptioned
1909,Fat Cat,"A photograph showing an obese tiger is actually an entry from a Photoshop ""Obeastity"" contest.",https://www.snopes.com/fact-check/obese-tiger-photo/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1910,Photograph of Paul McCartney Wearing ‘Adopt’ Shirt,"A photograph showing the former Beatle wearing a shirt that reads ""Adopt"" with an image of a dog on it was digitally altered.",https://www.snopes.com/fact-check/paul-mccartney-adopt-shirt/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1911,Risqué Prom Dress,"A controversy over whether a ""girl's"" risqué high school prom dress was appropriate for the event took place even though the photograph was of undetermined origin.",https://www.snopes.com/fact-check/risque-prom-dress/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,unproven
1912,Mebane Travel Center Ladies’ Room Urinals?,"A Facebook user incorrectly claimed that urinals were installed in the ladies' restroom at a Pilot Travel Center in Mebane, North Carolina.",https://www.snopes.com/fact-check/mebane-travel-center-ladies-room-urinals/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1913,Is This the Space Shuttle Leaving Earth’s Atmosphere?,"A photograph of the Space Shuttle Endeavour blasting off from Earth is real, but it has been subjected to photographic effects.",https://www.snopes.com/fact-check/space-shuttle-tilt-shift-photo/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,mixture
1914,Tiger with Down Syndrome?,"While photographs showing a white tiger with unusual facial features are real, the animal was never diagnosed with Down syndrome.",https://www.snopes.com/fact-check/tiger-with-down-syndrome/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,mixture
1915,‘Scarcity’ Image of Woman in Shopping Aisle Not Taken in Venezuela,A photograph purportedly showing a woman walking down a deserted shopping aisle in Venezuela was actually taken in New York in 2011.,https://www.snopes.com/fact-check/photo-venezuela-new-york-hurricane/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1916,Does This Video Show ‘Snowboarder Girl’ Being Chased by a Bear?,A snowboarder purportedly discovered from watching video of herself that she was being chased by a bear.,https://www.snopes.com/fact-check/snowboarder-girl-chased-by-bear/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1917,Background Check: Investigating George Floyd’s Criminal Record,The question of past arrests often surfaces among people who want to rationalize police officers' actions when Black men are killed in custody.,https://www.snopes.com/news/2020/06/12/george-floyd-criminal-record/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
1918,"Is This Aracely Henriquez, the Woman George Floyd Allegedly Assaulted?","The police encounter that led to Floyd's death in Minneapolis in 2020 was centered around reports about a counterfeit $20 bill, not any of his past actions. ",https://www.snopes.com/fact-check/is-this-really-aracely-henriquez/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,miscaptioned
1919,Was the Kids’ TV Show ‘Paw Patrol’ Canceled?,Tongue-in-cheek social media posts led to rumors about the popular Nickelodeon show. ,https://www.snopes.com/fact-check/did-paw-patrol-get-canceled/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1920,Is This a 1992 Clinton-Gore Confederate Flag Campaign Button?,Campaign buttons for the 1992 Clinton-Gore national ticket bearing a Confederate flag background are of uncertain provenance.,https://www.snopes.com/fact-check/clinton-gore-92-confederate/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,unproven
1921,Is This ‘Trump Army’ Fundraising Email Real?,"The Trump campaign launched the ""Army for Trump"" website in March 2020. ",https://www.snopes.com/fact-check/trump-army-fundraising-email/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,true
1922,Sajid Muhammed Sets Woman on Fire,A satirical meme mocking anti-Muslim Facebook content was mistaken as factual by some social media users.,https://www.snopes.com/fact-check/sajid-muhammed-anti-muslim-meme/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1923,Photograph Doesn’t Show Texas Students Protesting College Debt,A photo purportedly showing a group of college students with the amount of debt they're in written on their graduation caps is fake.,https://www.snopes.com/fact-check/student-debt-cap-protest-photo/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1924,Is This William Harley and Arthur Davidson Unveiling Their First Motorcycle?,A vintage photograph of two men sitting on Harley-Davidson motorcycles is said to picture the company's founders.,https://www.snopes.com/fact-check/harley-davidson-1914-photo/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1925,HUD Tiny Homes Ban,"A lot of anxious bloggers incorrectly surmised HUD was moving to make ""tiny homes"" illegal.",https://www.snopes.com/fact-check/hud-tiny-homes-ban/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1926,Was a 736-Pound Catfish Caught in the Mississippi River?,A photograph purportedly showing a 736-pound catch adds to the collection of urban legends about monstrously large catfish.,https://www.snopes.com/fact-check/736-pound-catfish/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1927,Is This Snoop Dogg in an Easter Bunny Costume?,A basket of marijuana is not the usual springtime fare dispensed to children at Easter.,https://www.snopes.com/fact-check/snoop-dogg-easter-bunny-photo/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1928,Does This Video Show Walmart Water Turning Into a Dangerous Gelatin Substance?,A video showing super-cooled water turning instantly to ice was shared with the implication that Walmart-brand water is dangerous.,https://www.snopes.com/fact-check/walmart-gelatin-water-video/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1929,Does This Photograph Show a Pilot Taking a Selfie Out a Plane Window?,A photograph purportedly showing a pilot taking a selfie out his cockpit window is actually a composite of multiple images.,https://www.snopes.com/fact-check/pilot-cockpit-selfie/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1930,Does This Video Show Secret Service Agents Training for ‘Advanced Reverse Escapes’?,"A clip purportedly showing Secret Service agents training for ""advanced reverse escapes"" was actually taken from a video game.",https://www.snopes.com/fact-check/secret-service-limo-video/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1931,‘Make America White Again’,"A photograph of Donald Trump supporters wearing  ""Make America White Again"" shirts at a rally is an altered version of a less controversial picture.",https://www.snopes.com/fact-check/make-america-white-again-trump/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1932,Is This Surfer Being Towed by a Shark?,A video purportedly shows a surfer being towed by a great white shark.,https://www.snopes.com/fact-check/surfer-towed-by-shark/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1933,Photo Shows Ted Cruz With Fidel Castro?,A photograph supposedly showing Ted Cruz hugging  former Cuban leader Fidel Castro was digitally manipulated.,https://www.snopes.com/fact-check/cruz-castro-fake-photo/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1934,Background Check: Investigating George Floyd’s Criminal Record,The question of past arrests often surfaces among people who want to rationalize police officers' actions when Black men are killed in custody.,https://www.snopes.com/news/2020/06/12/george-floyd-criminal-record/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
1935,"Is This Aracely Henriquez, the Woman George Floyd Allegedly Assaulted?","The police encounter that led to Floyd's death in Minneapolis in 2020 was centered around reports about a counterfeit $20 bill, not any of his past actions. ",https://www.snopes.com/fact-check/is-this-really-aracely-henriquez/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,miscaptioned
1936,Was the Kids’ TV Show ‘Paw Patrol’ Canceled?,Tongue-in-cheek social media posts led to rumors about the popular Nickelodeon show. ,https://www.snopes.com/fact-check/did-paw-patrol-get-canceled/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
1937,Is This a 1992 Clinton-Gore Confederate Flag Campaign Button?,Campaign buttons for the 1992 Clinton-Gore national ticket bearing a Confederate flag background are of uncertain provenance.,https://www.snopes.com/fact-check/clinton-gore-92-confederate/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,unproven
